tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,jenis_kelamin,stat_kawin,jumlah
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,LAKI-LAKI,CERAI MATI,185
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,LAKI-LAKI,CERAI MATI,257
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,LAKI-LAKI,CERAI MATI,65
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,LAKI-LAKI,CERAI MATI,190
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,LAKI-LAKI,CERAI MATI,283
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,LAKI-LAKI,CERAI MATI,426
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,LAKI-LAKI,CERAI MATI,286
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,LAKI-LAKI,CERAI MATI,403
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,LAKI-LAKI,CERAI MATI,210
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,TENGAH,LAKI-LAKI,CERAI MATI,264
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,DUKUH,LAKI-LAKI,CERAI MATI,173
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,LAKI-LAKI,CERAI MATI,233
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,LAKI-LAKI,CERAI MATI,178
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CILILITAN,LAKI-LAKI,CERAI MATI,300
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,CAWANG,LAKI-LAKI,CERAI MATI,239
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,LAKI-LAKI,CERAI MATI,252
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,LAKI-LAKI,CERAI MATI,106
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,LAKI-LAKI,CERAI MATI,225
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,LAKI-LAKI,CERAI MATI,256
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,LAKI-LAKI,CERAI MATI,375
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,LAKI-LAKI,CERAI MATI,315
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,LAKI-LAKI,CERAI MATI,124
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,LAKI-LAKI,CERAI MATI,567
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,LAKI-LAKI,CERAI MATI,361
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,LAKI-LAKI,CERAI MATI,398
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,LAKI-LAKI,CERAI MATI,150
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,LAKI-LAKI,CERAI MATI,248
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,LAKI-LAKI,CERAI MATI,464
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,LAKI-LAKI,CERAI MATI,417
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,LAKI-LAKI,CERAI MATI,456
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,LAKI-LAKI,CERAI MATI,392
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,LAKI-LAKI,CERAI MATI,243
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,LAKI-LAKI,CERAI MATI,303
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,LAKI-LAKI,CERAI MATI,191
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,LAKI-LAKI,CERAI MATI,313
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANGRANTI,LAKI-LAKI,CERAI MATI,183
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,LAKI-LAKI,CERAI MATI,403
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,LAKI-LAKI,CERAI MATI,144
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,LAKI-LAKI,CERAI MATI,385
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,LAKI-LAKI,CERAI MATI,488
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,LAKI-LAKI,CERAI MATI,392
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,LAKI-LAKI,CERAI MATI,315
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,LAKI-LAKI,CERAI MATI,254
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,LAKI-LAKI,CERAI MATI,255
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,LAKI-LAKI,CERAI MATI,177
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,LAKI-LAKI,CERAI MATI,143
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,LAKI-LAKI,CERAI MATI,126
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,LAKI-LAKI,CERAI MATI,159
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,LAKI-LAKI,CERAI MATI,99
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,LAKI-LAKI,CERAI MATI,137
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,LAKI-LAKI,CERAI MATI,276
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,LAKI-LAKI,CERAI MATI,98
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,PEREMPUAN,CERAI MATI,179
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,PEREMPUAN,CERAI MATI,158
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,PEREMPUAN,CERAI MATI,49
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,PEREMPUAN,CERAI MATI,71
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,PEREMPUAN,CERAI MATI,157
2020,DKI JAKARTA,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,PEREMPUAN,CERAI MATI,60
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,PEREMPUAN,CERAI MATI,107
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,PEREMPUAN,CERAI MATI,684
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,PEREMPUAN,CERAI MATI,717
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,PEREMPUAN,CERAI MATI,630
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,PEREMPUAN,CERAI MATI,448
2020,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,PEREMPUAN,CERAI MATI,770
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,PEREMPUAN,CERAI MATI,541
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,PEREMPUAN,CERAI MATI,917
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,PEREMPUAN,CERAI MATI,840
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,PEREMPUAN,CERAI MATI,707
2020,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,PEREMPUAN,CERAI MATI,838
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,PEREMPUAN,CERAI MATI,742
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,PEREMPUAN,CERAI MATI,909
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,PEREMPUAN,CERAI MATI,939
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,PEREMPUAN,CERAI MATI,1236
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,PEREMPUAN,CERAI MATI,776
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,PEREMPUAN,CERAI MATI,1248
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,PEREMPUAN,CERAI MATI,996
2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,PEREMPUAN,CERAI MATI,1116
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,PEREMPUAN,CERAI MATI,232
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,PEREMPUAN,CERAI MATI,338
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,PEREMPUAN,CERAI MATI,1008
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,PEREMPUAN,CERAI MATI,1170
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KWITANG,PEREMPUAN,CERAI MATI,675
2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,BUNGUR,PEREMPUAN,CERAI MATI,543
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,PEREMPUAN,CERAI MATI,837
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,PEREMPUAN,CERAI MATI,1486
2020,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,PEREMPUAN,CERAI MATI,819
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,PEREMPUAN,CERAI MATI,759
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,PEREMPUAN,CERAI MATI,1099
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,PEREMPUAN,CERAI MATI,306
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,PEREMPUAN,CERAI MATI,152
2020,DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,PEREMPUAN,CERAI MATI,557
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,PEREMPUAN,CERAI MATI,92
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,PEREMPUAN,CERAI MATI,989
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,PEREMPUAN,CERAI MATI,721
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,PEREMPUAN,CERAI MATI,847
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,PEREMPUAN,CERAI MATI,1138
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,PEREMPUAN,CERAI MATI,692
2020,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,PEREMPUAN,CERAI MATI,483
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,PEREMPUAN,CERAI MATI,1473
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,PEREMPUAN,CERAI MATI,748
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,PEREMPUAN,CERAI MATI,649
2020,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,PEREMPUAN,CERAI MATI,1665
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,PEREMPUAN,CERAI MATI,2104
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,PEREMPUAN,CERAI MATI,324
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,PEREMPUAN,CERAI MATI,682
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,PEREMPUAN,CERAI MATI,1344
2020,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,PEREMPUAN,CERAI MATI,1262
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,PEREMPUAN,CERAI MATI,1266
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,PEREMPUAN,CERAI MATI,1805
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,PEREMPUAN,CERAI MATI,1282
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,PEREMPUAN,CERAI MATI,1265
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,PEREMPUAN,CERAI MATI,1864
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,PEREMPUAN,CERAI MATI,2183
2020,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,PEREMPUAN,CERAI MATI,1488
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,PEREMPUAN,CERAI MATI,1066
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,PEREMPUAN,CERAI MATI,2051
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,PEREMPUAN,CERAI MATI,2143
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PEREMPUAN,CERAI MATI,1229
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PEREMPUAN,CERAI MATI,1109
2020,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PEREMPUAN,CERAI MATI,1393
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PEREMPUAN,CERAI MATI,1319
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PEREMPUAN,CERAI MATI,1119
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,PEREMPUAN,CERAI MATI,833
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALIBARU,PEREMPUAN,CERAI MATI,2075
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,PEREMPUAN,CERAI MATI,1238
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,PEREMPUAN,CERAI MATI,1113
2020,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,PEREMPUAN,CERAI MATI,2266
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,PEREMPUAN,CERAI MATI,1133
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,PEREMPUAN,CERAI MATI,1765
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,PEREMPUAN,CERAI MATI,584
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,PEREMPUAN,CERAI MATI,1279
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PEREMPUAN,CERAI MATI,1344
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,PEREMPUAN,CERAI MATI,1064
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,PEREMPUAN,CERAI MATI,1188
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,PEREMPUAN,CERAI MATI,1258
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,PEREMPUAN,CERAI MATI,899
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,PEREMPUAN,CERAI MATI,514
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,PEREMPUAN,CERAI MATI,2482
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,PEREMPUAN,CERAI MATI,1613
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PEREMPUAN,CERAI MATI,561
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,PEREMPUAN,CERAI MATI,710
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PEREMPUAN,CERAI MATI,757
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,PEREMPUAN,CERAI MATI,914
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PEREMPUAN,CERAI MATI,870
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,PEREMPUAN,CERAI MATI,980
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,PEREMPUAN,CERAI MATI,918
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,PEREMPUAN,CERAI MATI,522
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,PEREMPUAN,CERAI MATI,363
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,PEREMPUAN,CERAI MATI,463
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,PEREMPUAN,CERAI MATI,385
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,PEREMPUAN,CERAI MATI,236
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,PEREMPUAN,CERAI MATI,421
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,PEREMPUAN,CERAI MATI,271
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,PEREMPUAN,CERAI MATI,256
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,PEREMPUAN,CERAI MATI,235
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,PEREMPUAN,CERAI MATI,560
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,PEREMPUAN,CERAI MATI,455
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,PEREMPUAN,CERAI MATI,885
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KRENDANG,PEREMPUAN,CERAI MATI,351
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,PEREMPUAN,CERAI MATI,555
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,PEREMPUAN,CERAI MATI,592
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,PEREMPUAN,CERAI MATI,676
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,PEREMPUAN,CERAI MATI,839
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,PEREMPUAN,CERAI MATI,120
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,PEREMPUAN,CERAI MATI,404
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,PEREMPUAN,CERAI MATI,1297
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,PEREMPUAN,CERAI MATI,1162
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,PEREMPUAN,CERAI MATI,840
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,PEREMPUAN,CERAI MATI,713
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,PEREMPUAN,CERAI MATI,1376
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,PEREMPUAN,CERAI MATI,1103
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,PEREMPUAN,CERAI MATI,744
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,PEREMPUAN,CERAI MATI,1648
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,PEREMPUAN,CERAI MATI,1218
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,PEREMPUAN,CERAI MATI,1816
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,PEREMPUAN,CERAI MATI,1081
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,PEREMPUAN,CERAI MATI,1150
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PALMERAH,PEREMPUAN,CERAI MATI,1913
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,SLIPI,PEREMPUAN,CERAI MATI,504
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,PEREMPUAN,CERAI MATI,573
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,JATIPULO,PEREMPUAN,CERAI MATI,1117
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,PEREMPUAN,CERAI MATI,982
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,PEREMPUAN,CERAI MATI,607
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,PEREMPUAN,CERAI MATI,1245
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,PEREMPUAN,CERAI MATI,1116
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,PEREMPUAN,CERAI MATI,562
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,PEREMPUAN,CERAI MATI,1168
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,PEREMPUAN,CERAI MATI,703
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,PEREMPUAN,CERAI MATI,526
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,PEREMPUAN,CERAI MATI,716
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,PEREMPUAN,CERAI MATI,939
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,PEREMPUAN,CERAI MATI,1330
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,PEREMPUAN,CERAI MATI,1595
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,PEREMPUAN,CERAI MATI,1438
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,PEREMPUAN,CERAI MATI,990
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,PEREMPUAN,CERAI MATI,1203
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,PEREMPUAN,CERAI MATI,114
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,PEREMPUAN,CERAI MATI,89
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,PEREMPUAN,CERAI MATI,580
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,PEREMPUAN,CERAI MATI,353
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,PEREMPUAN,CERAI MATI,1158
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,PEREMPUAN,CERAI MATI,900
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,PEREMPUAN,CERAI MATI,160
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,PEREMPUAN,CERAI MATI,219
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,PEREMPUAN,CERAI MATI,676
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,PEREMPUAN,CERAI MATI,677
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,PEREMPUAN,CERAI MATI,1692
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,PEREMPUAN,CERAI MATI,1034
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,PEREMPUAN,CERAI MATI,465
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,PEREMPUAN,CERAI MATI,988
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,PEREMPUAN,CERAI MATI,1361
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,PEREMPUAN,CERAI MATI,648
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,PEREMPUAN,CERAI MATI,1489
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,PEREMPUAN,CERAI MATI,2084
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,PEREMPUAN,CERAI MATI,1386
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,PEREMPUAN,CERAI MATI,1234
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,PEREMPUAN,CERAI MATI,1329
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,PEREMPUAN,CERAI MATI,1893
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,PEREMPUAN,CERAI MATI,1308
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,PEREMPUAN,CERAI MATI,1039
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,PEREMPUAN,CERAI MATI,1328
