publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-13T07:43:26Z,@winarajaya4807,Gx perlu sekolah buat tau manyunnya pak prabowo dan di arahin ke pak anies itu namanya nyinyir.. kayak anak kecil😂😂😂,0
2023-12-13T07:42:53Z,@donnihelkan1338,Bahasa atau cara penyampaiannya sangat beda dengan orang yg berpendidikan tinggi. Beliau minim dan selalu menyebutkan Jokowi😂😂😂,0
2023-12-13T07:41:52Z,@rohyatiyati2262,Kami percaya pak anis dgn keadilan,0
2023-12-13T07:40:18Z,@RitaRita-fd7dc,"Ganjar -Mahfud adalah sosok warga yg membanggakan Indonesia,kami bangga pada mereka",4
2023-12-18T18:30:49Z,@SariFuddin-ky9rr,"Yes,Ganjar unggul pantes an MIMPI presiden 😅",0
2023-12-13T07:39:29Z,@yulianabao8475,Pak Ganjar jelas programnya.salam 3 jari,1
2023-12-13T11:08:54Z,@srinarti5801,🤟🤟🤟,0
2023-12-13T07:37:44Z,@muhammadyasin558,Duuh!! Terasa sdah punya Presiden nich...PAK ANIEZ BASWEDAN ...PRESIDEN TERPILIH..AAAMIIN,0
2023-12-13T07:36:11Z,@srisyamsiyah4020,pak prabowo bagi aku mudah cepay emosi,0
2023-12-13T07:33:41Z,@megapixelaceh4733,jauh sekali pak anis unggul..........................................................................................................mutlak,0
2023-12-13T07:32:53Z,@edisujarwo389,Amin semoga dimudahkan menjadi RI 1,1
2023-12-13T07:32:37Z,@widihermawan129,Anies yang dioegang itu Mulut dan Hati .. Sepandai2  Anies kalau beberapa kali Bohong / ingkar janji / tidak bisa menempati janji. Apa yang bisa dipegang buntutnya..,0
2023-12-13T07:32:14Z,@divawira7017,"Prabowo is the best,menang",0
2023-12-13T07:32:02Z,@syafrulabdi2275,"Memang betul PS dan Gerindanya yang mendukung Anies menjadi gubernur.. <br>Namun karena kepintaran, kecerdasan nya dan padai mengambil kesempatan pada waktu yang tepat, maka beliau di pilih PKS dan Gerindra sebagai calon gubernur DKI <br>sehingga RAKYAT menunjuk mengamanahi beliu untuk terpilih menjadi Gubernur DKI",0
2023-12-13T07:31:52Z,@user-ls6fz7gj5u,PRABOWO ❤,1
2023-12-13T07:31:42Z,@HasnawiRaba-dm6xs,bebas yg seperti apa yg kau mau anis,0
2023-12-13T07:30:15Z,@st.zahratusitaboarding3212,Tidak perlu baxak kritik Jokowi Pemilih Jokowi d Indonesia ini masi Signipikan dan perlu anda Fahami dimana Jokowi itulah Peresiden RI.,0
2023-12-13T07:29:57Z,@abiaba9740,PRABOWO KOK MARAH2 SAAT DI TANYA PAK ANIES.. ANEH,0
2023-12-13T07:29:49Z,@ArielNoah-dy3hg,KALAU PRABOWO KALAH SAYA SIAP DIGANTUNG DI MONAS,0
2023-12-13T07:29:40Z,@alihuseintambunan3441,Pak Ganjar lbih elegant lbih memahami masalah &amp; cukup rasional tdk mengawang Awang juga tegas...insya Allah sy dan 4 orang keluarga inti akan coblos pasangan GAMA no 3 👍💪🇮🇩☕,7
2023-12-13T07:28:31Z,@badrumarugulchannel9118,Ko pak Prabowo bilang nanti skrg ngapain aja....jd menhan selama ini 😢,0
2023-12-13T07:28:20Z,@abiaba9740,PAK ANIES MEMANG CERDAS DAN BERETIKA SAAT BICARA,0
2023-12-13T07:28:01Z,@warriangaming30,Ini pakarnya emang benci anis sampe darah daging,0
2023-12-13T07:26:04Z,@sannelrecord7235,KALO CUMA PINTAR BICARA/DEBAT TAPI KERJANYA MENCRET BUAT APA?? JAUH LBIH HEBAT YG KERJANYA BAGUS WALAUPUN BICARA SEADANYA SAJA KAYAK JOKOWI😃😃,0
2023-12-13T07:25:30Z,@wonderfulmobile8203,Anies sangat memukau tambah yakin bahawa Anies pilihan yg betul,0
2023-12-13T07:22:29Z,@marbellinecollection7386,"Anies ini sangat berbahaya <br><br>TIPIKAL PEMIMPIN YG GA BECUS KERJA, DITANYA GA MAU KELIATAN SALAH, JADI ISINYA NGELESSSS MULUUUU<br><br>ANGIN AJA JADI KAMBING HITAM PADAHAL PEGANG DANA PULUHAN TRILIUN<br><br>Tipikal penjual obat yg selalu bilang  pokoknya bagus, efek sampingnya bodo amat 🤣🤣🤣🤣🤣🤣🤣🤣",1
2023-12-13T07:21:06Z,@machedar4296,"Anis terlalu banyak berhayal dgn teori2 nya, prabowo wahh cukup payah ini barang terlalu besar jargon, akhirnya sy berlabuh pada ganjar paparan nya sgt original dan jelas tegas lsolusi2 nya ❤❤❤ ku untuk no 3 ajha deh.... 😊",1
2023-12-13T07:20:35Z,@BasriBasritea,"Hati2 yg pintaarr ngmong,kita rakyat indonesiaa jangan ter giur sama ucapan,low sudah jadi mh lupaa,,",0
2023-12-13T07:20:23Z,@tribrahma4370,"Anies ngomongnya pinter,tapi kalau suruh bekerja,tdk becus",0
2023-12-13T07:18:47Z,@merimunaeri1123,"Pak ganjar santun ,kalem ,fokus gagasan indonesia kedepan 👍👍👍",7
2023-12-13T07:17:26Z,@nayabkl5412,Ganjar dgn Mahfud sama...pintar jiwa kepemimpinan ayo dukung Ganjar dgn bisa byk kemajuan krn dari Partai PDIP Persiden Megawati anak Peresiden Soekarno dan dpt gaji 13 dan gaji pernah naik ayo seluruh Pensiunan  PNS kita pilih Ganjar Peresiden bisa...ada kesejahteraan dan bagi yg honor bisa...ada pengangkatan PNS  mintala...ya Allah menang kanlah Ganjar dgn  Mahfud MD utk jadi Peresiden Pemimpin NKRI  Amin ..... YRA,1
2023-12-13T07:16:44Z,@janu3mg,Gibran ngapain sih? 😂😂😂,0
2023-12-13T07:16:43Z,@jenjaem719,Pak Ganjar paling cerdas. ❤❤❤,2
2023-12-13T07:15:34Z,@tharomtharom9605,Anies cerdas luar biasa amin selalu dihati,0
2023-12-13T07:15:08Z,@Azdev386,GAMA is the best.President 2024🤟,0
2023-12-13T07:15:04Z,@user-rb2hf3ny5u,"Indonesia butuh pemimpin yg tegas berani, itu PK Ganjar Mahfud ok jos jos jos❤❤❤❤❤",3
2023-12-13T07:14:44Z,@arindibons6734,"Sumpah sayangnya Anis tak paham apa itu oposisi....tapi anis tak mungkin tak paham apa itu oposisi,cuma Anis mengambil posisi &quot;dungu&quot; ahirnya yg ada cuma sekedar halu.....🤭🤭🤫",0
2023-12-13T07:13:21Z,@dinaherawati5034,"Anies unggul dalam posisi penyerang, pak Prabowo unggul dalam mengendalikan emosinya yang sudah hampir meledak rupanya beliau telah berhasil belajar dari pak Jokowi, pak Ganjar selalu calm dan tetap tenang dalam menhadapi situasi. ada pepatah mengatakan air tenang menghanyutkan.",1
2023-12-13T07:12:59Z,@DA-js9xl,"Karakter capres no 1 adalah feeling, capres no 2 intuiting dan capres no 3 adalah thinking",1
2023-12-13T07:12:41Z,@user-wh3ml6eq4k,"Generasi Z akan melihat REKAM JEJAK, akan melihat PRESTASI bukan sekedar ahli ORASI,",0
2023-12-13T07:12:28Z,@williamsaputra3884,Pelanggar hukum.koq mau menegak kan hukum itu darimana KONSEP-nya brooo.....nggedabrusss ae iso-e kaet biyen gag mari mari bro ....tuwek tapi pinter Bohong  !!!!,0
2023-12-13T07:11:50Z,@isra6583,"jadi presiden itu berat, rumit, dan sulit itu yang saya tangkap dari penampilan pak prabowo td malam",0
2023-12-13T07:11:31Z,@jokountung3322,Saya lebih melihat yg layak.. hanya Pak Anis...❤❤❤,0
2023-12-13T07:11:28Z,@subowoaffirmation8626,"Penilaian dari penampilan, gaya bicara dan bobot dalam debat. <br>ANIS yang tepat jadi presiden RI 2024.",11
2023-12-16T07:01:33Z,@mbahsuroh7082,"Yang tepat jabat Persiden P.Ganjar apalagi cawapresnya Prof .Mahfud benar-2 berani memberantas Koroptor dah terbukti kalau Anis cuma pandai ngomong kalau belum jadi janjinya setinggi langit tapi kalau jadi janjinya nggak pernah ditepati contoh rumah 0,% air hujan dari langit ktanya masuk ke tanah gak ke gorong-2 akibatnya kalau hujan banjir.pohon ditebangi memang paling banyak mengobral janji Anis sebab ambisi menang",1
2023-12-13T07:09:38Z,@bonalivictorio,"Debat perdana Anis menguasai panggung! <br>Cerdas, lugas, sopan, berintegritas!",1
2023-12-13T07:09:35Z,@rayatempetahu,Pak prabowo semoga sehat selalu panjang umur,0
2023-12-13T07:09:32Z,@jooaprio8566,"betul pak Anies, hukum sekarang seperti Tumpul ke atas , Tajam dibawah harus ada perubahan...<br>bravo 01 Amin 🤲 2024<br>kritik masyarakat diperlakukan dengan baik , nd jngn dihadapi dngan kekerasan nd harus ada perubahan 2024",0
2023-12-13T07:09:11Z,@elvitadewi8144,Motion to emotion......😂,0
2023-12-13T07:08:19Z,@peterchandra3545,"ANIS MENGTOKNYA JADI GURU ATAU DOSEN PANDAI BICARA,,,TAU KAN KKALAU DOSEN ATAU GURU LAGI MENGAJAR? KALAU HEBAT KAN BUKAN HANYA PANDAI BICARA....AHOK TU GA PANDAI BICARA TAPI KRRJANYA KONKRET SEPERTI JOKOWI",0
2023-12-13T07:08:08Z,@surtisurati2502,Ngomong memang gampang niiiis,0
2023-12-13T07:06:43Z,@surtisurati2502,Preeeeet nis,0
2023-12-13T07:06:08Z,@ratnaratna5413,mantap p anis,0
2023-12-13T07:05:45Z,@DA-js9xl,Ganjar Mahfud memang luar biasa calon pemimpin 2024 yang betul2 amanah,3
2023-12-13T07:05:30Z,@meitywasida6247,GAMA 👍👍👍❤❤❤,0
2023-12-13T07:04:50Z,@lodonkps5karanglo-gt9pj,sudah terbukti dan teruji...siapa raja kata-kata ..,0
2023-12-13T07:04:04Z,@Aka-qg1fs,Prabowo Emosi mulu !,0
2023-12-13T07:03:26Z,@peterchandra3545,"DULU DI DKI GUE KETIPU ANIS, INI KADRUN HAANYA PANDAI BICARA KERJANYA NOL BESAR, DKI HANCUR DITANGAN ANIS, 5 TAHUN 400 TRILIUN HABIS DITANGAN ANIS TANPA HASIL, KALI HITAM, SODETAN CILIWUNG MANGKRAK. KERJA ANIS CUMA PENCITRAAN DAN BASAHI BIBIRNYA😂😂😂😂....NOL BESAR UNTUK ANIS👎👎👎",0
2023-12-13T07:01:35Z,@indotaiwan1340,"Pak Ganjar Dari orang biasa,ramah merakyat ,berwibawa,cerdas bijaksana ,tak salah jadi pemimpin walau demikian punya jiwa berani dan tegas tanpa mengurang kesopanan",22
2023-12-13T07:00:52Z,@cahya123-br3ly,"mkin yakin sm pak anis , demi masa dpn indo yg baik dan demi kbaikan anak cucu kita nnti ..<br>ya Allah semoga pak anis mnjdi presiden indonesia mulai thun 2024 bsok .. dan mnjdi presiden indonesia yg adil, jujur, amanah, bertanggung jawab, juga berakhlak baik Aamiin Allahumma Aamiin",2
2023-12-13T07:00:29Z,@djokopamungkas8433,Monica memihak,0
2023-12-13T06:59:24Z,@ahmadmuda15,Prabowo bergaya seperti orang orang yang mengalami kepikunan ?,0
2023-12-13T06:59:18Z,@yunusyunus6539,Jokowi paling banyak kunjungi Papua tapi tdk tuntas atasi separatis di Papua bikin apa saja kesana itu,0
2023-12-13T06:58:34Z,@peterchandra3545,ANIS EMANG COCOK JADI STAND UP COMEDI....PANDAI BICARA GA BISA KERJA😂😂😂,1
2023-12-13T07:12:53Z,@jayarubberindo2658,SE 7,0
2023-12-13T06:58:01Z,@ImanuelSinuhaji-js4sk,Ayo mahasiswa turun lagi kejalan .,0
2023-12-13T06:56:53Z,@suparnonono7584,Pokok ee ekonomi lebih baik,0
2023-12-13T06:56:33Z,@jayarubberindo2658,Sy ttp no 3 yg paling ok utk presiden 2024.🇮🇩🇮🇩🇮🇩👍🇮🇩🇮🇩,8
2023-12-13T06:56:30Z,@user-vw1tb8ff2k,Amin,0
2023-12-13T06:55:17Z,@salimm.sababan8868,Anis 👍,0
2023-12-13T06:55:12Z,@sufbar1078,"Calon nomor 3: Jawaban diplomatis dgn social smilenya, calon nomor 2: Sudah capek2 rebranding dengan &quot;Gemoy&quot;, malah kelihatan emosinya, calon nomor 1: Elegan, argumen cerdas dengan selepetan-selepetan yang rapi. Harusnya calon2 yang lain rajin2 ke kampus, biar bisa setara levelnya semua..",0
2023-12-13T06:54:41Z,@multivisualperkasa,NIIIH ANIES ARAB SDH MERASAKAN DUITNYA PRABOWO SEHINGGA DI LUPA ATAU TDK TAHU TERIMA KASIH SDH METASAKAN DUIT PRABOWO SEHINGGA JADI GUBERNUR.  MAKANYA KLO ORG YAMAN PINGIN JADI PRESIDEN MEMERINTAH  RAKYAT INDONESIA<br> GK UDLSAHLAH YAAA ORG YAMAN MRINTAH NKRI,0
2023-12-13T06:54:03Z,@salimm.sababan8868,In jubir bicara buta hati😅,0
2023-12-13T06:54:00Z,@turahwarno,Kalo anies JD presiden maka Indonesia akan hancur...dia terlalu pintar tp hanya dibibir,0
2023-12-13T06:53:12Z,@alafqar7626,"Kamu sbgai rakyat sdh sangat kenal btul dgn Anis, dan mahasiswa serta beberapa BEM yg ada ...<br>Mereka itu kan org2 dekat tkn amin seperti salah satunya yg skg lagi firal diperingati oleh rakyat yg mmg knl betul kepemimpinan Anis seperti apa, yg banyak menghabiskan uang daerah DKI yg TDK bermanfaat.",0
2023-12-13T06:53:01Z,@user-tb7gr6rs6e,Tetap pak prabowo yg lebih baik dri pada yg lain,0
2023-12-13T06:52:37Z,@ramlilii7361,Kami rakyat sangat ragu memilih Paslon 2,0
2023-12-13T06:52:01Z,@srimiwati2651,Mantap no 2,0
2023-12-13T06:51:47Z,@salimm.sababan8868,Pak Prabowo mulai dingin panas 😅,0
2023-12-13T06:50:01Z,@laraslaras4465,Apa lg Anis GK ada jejak digital yg bagus,0
2023-12-13T06:49:47Z,@basukiwidodo2747,Anies itu memang pembual pintar bodohi dan bohongi rakyat serta munafik. Inilah sifat Anies sebenarnya.,0
2023-12-13T06:49:41Z,@dalwisdalwis3810,Allah huuakbar pak anes.luarbiasa.santun nya..diringi  senyum..kebenaran..Indonesia beruntung punya capres.pak anes,6
2023-12-13T08:16:59Z,@user-iw8oz8uy1j,Paling kamu saja yg akan pilih amin   kalau aku jelas ga,0
2023-12-13T11:48:09Z,@ranarani7885,Apa  untung nya   .. memang anis jago kalau di suruh ngomong  tapi  apa kenyataanya  ... sumur  resapan,0
2023-12-13T06:48:23Z,@permadifauza5251,😂 🩺dari ekspresi wajah .. siapa yang potensial se 🚛,0
2023-12-13T06:47:09Z,@slametsuyono8835,Seseorang yg sangat pandai bicara biasanya sangat pandai pula berteori,0
2023-12-13T06:46:38Z,@acyxl209,MasyaAllah cerdas pak Anis smoga Allah yang Rohman menjadikanya Presiden Indonesia amin.,0
2023-12-13T08:24:24Z,@user-iw8oz8uy1j,Semoga dia menjadi pesiden  th 2100,0
2023-12-13T06:45:51Z,@ghaninafnafkurnia1282,"SAYA MELIHAT PA PRABOWO IKHLAS, TULUS HATI AKAN MEMIMPIN BANGSA INI. DAN ITU BAIK DAN TEGAS SERTA TIDAK MUNAFIK",2
2023-12-13T06:59:40Z,@djokopamungkas8433,Oke deh iklàs nyalon terus,0
2023-12-13T06:45:37Z,@exselexsel749,Bapak Ganjar unggul pantes memimpin RI,7
2023-12-18T18:08:01Z,@SariFuddin-ky9rr,Ganjar unggul pates an MIMPI Presiden😅,0
2023-12-13T06:44:55Z,@farahaufa5620,Mnrt saya yg unggul di debat pertama ini pk ganjar dan pk anis.,1
2023-12-13T06:44:09Z,@eniswagah1680,prabowo menteri pertahanan kok diam saja..nunggu jd presiden baru bertindak paak gmn tuh,0
2023-12-13T06:43:52Z,@agustinuswidhi5275,Samak kek gugatan formula tamiya. Tumpulll,0
2023-12-13T06:42:27Z,@karmanpribadi2147,"Tapi mintirit aayii,,,, soal MK,, umpama presidennya bukan Jokowi,dan ketua MK, bukan om Anwar,insya&#39; Alloh hal ini tak mungkin ter jadi ..!!. Nah inilah yg di katakan tak ber  moral .Tapi bagi saya ( orang markeso +nggk ngerti politik) memng tak ber ETIKA, KECUA LI  kalau  putusan itu berlaku tuk PEMILU 5 thn yg akan datang...¡¡¿¿!?. Nah itulah (terindikasi) ada penegak,,,,yg sengaja ngobok² hukum(uud). Yg seharusnya,,HARUS  ada penegak....? yg menghukum/meng uud kan peng obok² itu.. Naah BINGUNG KAAN,,,😊😅 😂😢😮,,,,,,,,,,,,,,,,?¡!¿¿!?!?!?!....*.",0
2023-12-13T06:39:46Z,@umikultsumhidayatullah8226,Anis lah yang Terbaik,0
2023-12-13T06:39:01Z,@mhadri9988,Anis klebih unggul,0
2023-12-13T06:38:26Z,@turahwarno,Prekethek...,0
2023-12-13T06:38:06Z,@papuamanokwari-do8lp,Jujur hanya dua yg bisa pimpin negri ini ganjar atau aries bukan bowo dan belimbing sayur,0
2023-12-13T06:37:41Z,@chepiboedirachman5697,"KLO.. RAKYAT BOLEH MENILAI YANG UNGGUL DEBAT 1 : <br>YANG UNGGUL ANIES, DISUSUL GANJAR, YG TERAKHIR PRABOWO ... <br>KLO NILAI 8, 7, 5 .... 😅😅 SETUJUUU... NDAK YG LAINNYA ??? 😅😅😊",0
2023-12-13T06:37:01Z,@Roti_rumahan,Sudah kelihatan ini Monica kayaknya berpihak ke Paslon 03,1
2023-12-13T06:36:33Z,@ud.rezaservice5592,Indonesia sekarang butuh pemimpin  yang tegas dan berwibawa,0
2023-12-13T07:43:56Z,@user-iw8oz8uy1j,ITU NO 2,0
2023-12-13T06:36:29Z,@adiafrilio,"Sayang sekali debat ini hanya berpengaruh terhadap sebagian kecil masyarakat Indonesia, sebagian besar masyarakat Indonesia yg mana secara intelektual berada di menengah ke bawah tetap tidak terpengaruh dengan debat yg mengedepankan gagasan dan ide2, kalangan menengah ke bawah ini sudah terbuai dengan gelontoran bansos dan Gimik joget-joget. Mudah2n pemilu ini tidak menghasilkan pemimpin yang menengah ke bawah.",2
2023-12-13T06:35:43Z,@naslysyeban925,Emang 17 kali ke papua ada urusan apa? Sama eloo,0
2023-12-13T06:35:39Z,@yoniwijaya3221,Yg memberi pertanyaan pupuk langka suruh ngambil sendiri ke ukrania sana pake pesawat bekas😅😅🎉,0
2023-12-13T06:34:56Z,@jayarubberindo2658,No 3 ok utk pilihan kita..🇮🇩🇮🇩🇮🇩👍,5
2023-12-17T04:48:18Z,@sukajajan877,Kita? Lu aja kli...,0
2023-12-13T06:34:42Z,@channelid2246,Anies lebih menguasai materi dan mudah dipahami.,0
2023-12-13T06:34:27Z,@sujonobdi1179,Pak Anis sebagai pemenang sebagai lakon biasa diserang dgn komen hoak nyinyir😅,0
2023-12-13T06:34:21Z,@olihmuslihudin4824,"Memilih prabowo ganjar sama dengan memilih cawapres illegal., Hasilnya pilpres tidak sah. Maka gunakan akal sehat, pilihlah ANIS",0
2023-12-13T06:34:19Z,@jayarubberindo2658,Anis memang jago bicara ..tp kerja tdk ok.😐😐,0
2023-12-13T06:34:07Z,@user-vp8tb3jz5n,Indonesia ngga butuh orang yg cuma pinter ngebacot ! Indonesia butuh sosok yang bisa kerja kerja kerja !!!,1
2023-12-13T06:34:07Z,@merahputihmp9779,"ANIS....HARUS KITA  AKUI PINTER PIDATO ...TAPI  SOAL INDEK DEMOKRASI YG DINYATAKANNYA  TIDAK  BAIK  DAPAT DIPATAHKAN OLEH PAK  PRABOWO...SEBAGAI BUKTI ANIS JADI  GUBERNUR YG DI USUNG OLEH PARTAINYA  PRABOWO SEBAGAI PARTAI OPOSISI DAN MENANG ITU .MENUNJUKKAN  BUKTI  BAHWA DEMOKRASI ITU BERJALAN BAIK...!!<br><br>KEMUDIA ANIS JUGA MENOLAK PEMBANGUNAN IKN  ..<br>PADAHAL IKN ITU   SUDAH DITETAPKAN DGN UNDANG2 ....HAL INI BERARTI ANIS  BARU JADI CAPRES  SAJA SUDAH ADA NIAT BURUK...UNTUK MELANGGAR UNDANG2 YG DITETAPKAN RAKYAT (  DPR)....!!<br><br>PRABOWO  MENOLAK ADANYA  PELANGGARAN HAM YG TELAH  DILAKUKANNYA PADA SAAT DIA JADI KOMANDAN KOPASUS, DIA KATAKAN BAHWA ORANG2  YG DICULIK SEKARANG IKUT BERSAMANYA DI PARTAI GERINDRA BAHKAN MEMBELANYA....!!<br><br>GANJAR  DALAM VISI MISINYA INGIN MELANJUTKAN  PEMBANGUNAN  IKN, SERTA PENGANGKATAN GURU HONOR SERTA INSENTIP BAGI GURU NGAJI/ AGAMA , MENCETAK SEORANG  SARJANA PADA SETIAP KEPALA KELUARGA DAN HILIRISASI INDUSTRI GUNA PENCIPTAAN LAPANGAN KERJA , PENEGAKAN HUKUM SERTA PEMBERANTASAN KORUPSI...!!<br><br>DARI KETIGA CAPRES HANYA GANJARLAH YG PUNYA MISI YG MASUK AKAL UNTUK DAPAT DILAKSANAKAN..!!",0
2023-12-13T06:33:50Z,@EriMaharani,"Kalau dosen itu banyak ritorikanya jadinya haya omong doang pi prakteknya ndak ada,merangkai kata2 memang juaranya ini anis baswedan.",0
2023-12-13T06:32:43Z,@cegreksemar7190,Debatnya jelas anis yg menang. Di liat dari jawaban2anya kejauhan,0
2023-12-13T06:32:33Z,@EriMaharani,Negara ini buka untuk mencari dan memilih orang yg pandai merangkai kata2.anis anis kau bicara omong kosong semua muak dengan kau ucap menyihir semua orang dgn omongkosong mu itu kita butuh praktek bukan omong kosong.,0
2023-12-13T06:31:00Z,@user-ep9yb2zc5p,"Anis bicara ok ,kerja gimana aaa",0
2023-12-13T06:30:48Z,@armanvv7588,telak!!!<br>yg waras psti tahu mna yg akan d pilih<br>debat gak seimbang wkwkwkw,0
2023-12-13T06:30:31Z,@user-ep9yb2zc5p,Mantap Prabowo,0
2023-12-13T06:29:30Z,@ismailtea8240,"Pak anis sangat menguasai panggung, saya butuh amin❤❤❤",18
2023-12-13T07:50:04Z,@user-iw8oz8uy1j,Badut ya menguasai panggung,0
2023-12-14T11:11:58Z,@wartini1930,Hahaha.....si kenis jualan kata2,0
2023-12-13T06:29:16Z,@almaulik,"Prabowo rumit terus, ungkapan susah.   Optimisme rendah",0
2023-12-13T06:28:51Z,@gevenkaye9202,anis pokoke RI 1 amiin,0
2023-12-13T06:28:32Z,@ajikbali9746,dalam bicara saya percaya pak anis cerdas.. namun dlm implementasi ??????,0
2023-12-13T06:28:29Z,@user-tn6dm4vu4r,Paslon no 2 mudah emosianal.,0
2023-12-13T06:26:20Z,@masmanado,"<a href=""https://www.youtube.com/watch?v=R_CKNn2AY2Y&amp;t=12m00s"">12:00</a> Prabowo kena mental 😃",0
2023-12-13T06:25:07Z,@iinmardian8083,Anis.. mahluk yang tidak tau terima kasih.. <br>Jadi gubernur juga salah jasa pak Prabowo... Mantap<br>Prabowo...<br>No Anis... <br>Anis terlalu banyak retorika...kerja ya Nol,0
2023-12-13T06:23:52Z,@user-kw2id1nq4y,Wes gak ada yg mampu lawan Pak Anies .. Pak Anies Presiden RI 2024 👍,0
2023-12-13T06:23:20Z,@niahar63,"Prabowo tetap saja temperamental. Saat di dialog dgn Muhammadiyah beberapa waktu lalu, sudah kelihatan sikap tidak sabarnya.",0
2023-12-13T06:23:02Z,@qireykia5833,"Fatal sih prabowi langsung nanggepin tanpa lewat moderator... keungkinannya 2,pertama prabowo ga paham rule debat dan ini aneh krn dia sdh 3 kali ini jd capres.. kedua,dan ini ckp mengkhawatirkan yaitu kondisi kesehatan prabowo sdh menurun drastis .. gw ga mw nyebut itu pikun atau apalah.. tp untk capres yg nantinya memimpin negara hal kayak gitu ga layaklah..",0
2023-12-13T06:22:36Z,@bangrun9258,"Tidak takut tidak punya jabatan, tapi hanya takut bisnisnya gak jalan 😂😂😂",26
2023-12-13T06:22:33Z,@turinah299,Debat panas seru banget nih..,0
2023-12-13T06:21:19Z,@RanieLekso-yu3ue,Kan pak anis mah dari dulu pinter ngomong klu jerja masih kurang ...begitu aja,0
2023-12-13T06:20:45Z,@tgminorprogram2482,Anis ada janji rumah NOL Persen ka...?,0
2023-12-13T06:20:17Z,@naniktunsukeni1476,Ganjar Mahfud presiden 2024 🇮🇩🇮🇩🇮🇩,0
2023-12-13T06:20:07Z,@adzaniladha9411,Kalian lihat anak kecil jingkrak jingkrak di belakang Prabowo gak???,1
2023-12-13T06:21:29Z,@naniktunsukeni1476,Gara2 kebanyakan minum asam sulfat 😂😂😂,0
2023-12-13T06:18:27Z,@SaprawiLahat,Kalau uang balapan mobil listrik mana yaa nis,0
2023-12-13T06:18:22Z,@juliowong622,Ganjar unggul,0
2023-12-13T06:18:09Z,@user-wu4vd7wl7f,Yg unggul jelas ganjar.,0
2023-12-13T06:17:05Z,@H.manuharaHara-kj4et,Sukses Selalu Prabowo Gibran ✌️✌️🇮🇩🇮🇩 1 putaran ⭐⭐⭐⭐⭐,3
2023-12-13T06:16:46Z,@HoreHura,"Secara debat keilmuan dan komunikasi pak anis memang tidak diragukan... Bagaimanapun dia adalah seorang dosen yang sudah makanan sehari-hari berbicara dan menguasai tekhnik komunikasi. <br>Tapi kalau urusan Presiden, belum yakin saya... <br>Ini baru debat pertama... Kita lihat debat selanjutnya, terutama pada tema Hubungan internasional..",18
2023-12-18T18:29:52Z,@SariFuddin-ky9rr,"Bener BRO...<br>Yes,Ganjar unggul pantes an MIMPI presiden 😅<br>Maka saya pilih :<br>G I B R A N = G E R A K A N    I N D O N E S I A   B E R S A M A. A N I E S   R A S Y D   B A S W E D A N...❤❤❤ PRESIDEN RI 2024 🇮🇩🇮🇩🇮🇩",0
2023-12-13T06:16:29Z,@sujadih4850,Anis ganjar sama2 kalahya dak mungkin jadi persiden,0
2023-12-13T06:16:23Z,@kusnaediendang6633,Menjijikkan lihat gibran jingkrak jingkrak ngerti aja kagak tuh penjelasan prabowo itu gak nyambung,0
2023-12-13T06:23:48Z,@naniktunsukeni1476,Skrg jingkrak2...  jgn2. bsk  giliran debat  kabur 😂,0
2023-12-13T06:16:08Z,@wahyuwahyu2891,ANIS emang OK..,0
2023-12-13T06:16:01Z,@wahyuwahyu2891,ANIS emang OK..,0
2023-12-13T06:16:00Z,@firdaussarah1925,Jadi Menhan berkata papua rumit selama ini ga kerja ya pak  wowo,0
2023-12-13T06:15:57Z,@galang512,Saya senang dan bangga anis berani sanggah kritik prabowo,0
2023-12-13T06:15:34Z,@wahyuwahyu2891,pak ANIS lebih masuk  akal dn cerdas,0
2023-12-13T06:14:01Z,@janetaneta9142,aku ragu klu Negar di pimpin no2emosinya kurang stabil dua &quot; nya hot tempel,0
2023-12-13T06:13:49Z,@engeljwg2732,"Anis idenya brilian, argumentasinya logis dan bsa diterima. Soal eksekusi itu urusan kemudian. Prabowo : emosi tdk terkontrol/meledak2, kurang beretika dlm berkomunikasi, mengolok lawan dg bahasa tubuh yg tdk elok dipandang, pengetahuan dan pemahamannya ttg Indonesia dg sgla persoalan di dlmnya sht terbatas, dst.... Ganjar : Lebih tenang, lbh bsa diterima oleh kedua paslon, tutur katanya sopan dan pengetahuan dan pemahamannya ttg Indonesia patut diacungi jempol.",19
2023-12-13T07:03:59Z,@user-iw8oz8uy1j,Saya hargai penilaianmu terhadap 3 paslon  tentu itu menurut subyeksitasmu  dan aku juga punya penilaian sesuai dg subyeksitas saya  dan itu memantapkan pilihan saya pd paslon no2 prabowo gibran,1
2023-12-13T06:13:10Z,@imangiman9414,"Indonesia beruntung punya GANJAR dan MAhfud untuk menyelamatkan Indonesia dgn kerja nyata, cepat dan energik..",37
2023-12-13T06:52:21Z,@djokopamungkas8433,😂..tenane,0
2023-12-13T08:27:15Z,@dederudiansah01,"Indonesia juga beruntung lho punya PAK PRABOWO dan KING GIBRAN. Melalui mereka kita jadi sadar bahwa ETIKA dan ORDAL itu persoalan penting yang harus diurai. Mereka adalah dynamic duo, TEMPRAMEN dan TANTRUM😘😘😘",2
2023-12-13T10:24:58Z,@HpJ2prime-bu3tv,Semoga mimpi di 2045 menjadi kenuataan pilih no. 3,0
